  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 355, in worker
    fields = _aix_extract_fields_from_text(app, tpath, text)
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 407, in _aix_extract_fields_from_text
    supplier = _aix_extract_supplier_raw(app, text)
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 446, in _aix_extract_supplier_raw
    for supplier_name in suppliers_cfg.keys():
                         ^^^^^^^^^^^^^^^^^^
AttributeError: 'list' object has no attribute 'keys'
2026-06-18 17:58:14,976 [INFO] AI Extract process failed: 'list' object has no attribute 'keys'
2026-06-18 18:01:12,282 [INFO] Application started.
2026-06-18 18:01:14,650 [ERROR] AI Extract tab failed to load: 'return' outside function (aiextracttab.py, line 494)
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaru_hub.py", line 2142, in _build_layout
    from aiextracttab import add_ai_extract_tab
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 494
    return supplier
    ^^^^^^^^^^^^^^^
SyntaxError: 'return' outside function
2026-06-19 08:23:16,792 [INFO] Application started.
2026-06-19 08:24:20,809 [INFO] AI Extract: OCR.space processing started...
2026-06-19 08:24:20,811 [INFO] [AI EXTRACT] OCR.space ._Scan_001.pdf (1/2)
2026-06-19 08:24:20,817 [INFO] [OCR.SPACE] Preparing OCR upload: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:24:20,817 [INFO] [OCR.SPACE] Upload PDF ready: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:24:21,893 [ERROR] Receiving page collection failed [C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\TEMP API PDFS\._Scan_001.pdf]:Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
Traceback (most recent call last):
